Player,Team,Games,SignatureAgentsRankedByUsage,RoundsPlayed,Rating,AverageCombatScore,KillsDeath,KAST,ADPR,KPR,APR,FKPR,FDPR,HeadshotPercent,ClutchSuccessPercent,Kills,Deaths,Assists,FirstKills,FirstDeaths,Year,IGL,CleanedRating,AdjustedRating,SelfishIndex,Region_x,Region_y,Region
shniider,Team RA'AD,327,"['sova', 'viper', 'astra', 'fade']",1147,1.07,209.7,1.05,76%,138.1,0.74,0.3,0.11,0.08,35%,17%,848,804,342,124,88,2023,False,1.07,1.01,0.25,EMEAS,EMEAS,EMEAS
sibeastw0w,NASR Esports,310,"['jett', 'raze', 'chamber']",1038,1.13,242.9,1.2,72%,155.5,0.88,0.16,0.2,0.16,25%,10%,909,757,167,211,171,2023,False,1.13,1.06,0.07,EMEAS,EMEAS,EMEAS
sickrey,R8 Esports,368,"['sova', 'skye', 'breach', 'omen', 'kayo']",622,1.18,217.4,1.15,76%,144.9,0.76,0.38,0.06,0.04,24%,11%,474,413,238,40,24,2023,False,1.18,1.02,0.28,EMEAS,EMEAS,EMEAS
siduzord,Stellae Gaming,227,"['sova', 'fade', 'gekko', 'breach', 'skye']",254,0.88,168.5,0.78,69%,113.4,0.54,0.46,0.05,0.07,22%,8%,138,177,118,12,19,2023,True,0.88,0.66,0.79,Americas,Americas,Americas
signed,JiJieHao,279,"['sova', 'breach', 'skye', 'fade', 'kayo']",320,1.16,230.9,1.17,72%,154.9,0.78,0.33,0.1,0.08,21%,17%,251,214,104,31,24,2023,False,1.16,0.9,0.22,Pacific,Pacific,Pacific
silenttt,PPP,247,"['killjoy', 'sova', 'chamber', 'cypher', 'viper']",458,0.89,181.1,0.87,70%,120.0,0.62,0.26,0.06,0.07,28%,8%,282,325,117,29,32,2023,False,0.89,0.73,0.35,EMEAS,EMEAS,EMEAS
silenx,Winthrop University,618,"['killjoy', 'viper', 'omen', 'cypher', 'astra']",338,1.05,206.9,1.06,74%,142.7,0.72,0.21,0.1,0.08,29%,10%,243,230,70,34,27,2023,False,1.05,0.82,0.21,Americas,Americas,Americas
sinaway,Arena Internet Cafe,150,"['killjoy', 'cypher', 'viper', 'sova', 'astra']",530,0.91,197.5,0.91,63%,132.0,0.7,0.2,0.08,0.1,27%,7%,371,408,104,45,52,2023,False,0.91,0.77,0.22,Pacific,Pacific,Pacific
siraww,XERXIA Esports,228,"['sova', 'skye', 'fade', 'sage', 'raze']",1024,1.1,212.6,1.07,73%,142.3,0.74,0.31,0.08,0.08,33%,12%,756,707,320,75,77,2023,False,1.1,1.03,0.26,Pacific,Pacific,Pacific
siufatbb,Wolves Esports,162,"['jett', 'raze', 'skye', 'sova', 'harbor']",388,1.07,195.5,0.96,69%,139.2,0.68,0.28,0.14,0.13,29%,12%,263,274,107,44,41,2023,True,1.07,0.86,0.3,China,China,China
skanoodles,Team RA'AD,173,"['sova', 'jett', 'breach', 'kayo', 'fade']",300,0.82,169.4,0.75,65%,110.0,0.56,0.29,0.08,0.08,22%,13%,169,226,86,24,23,2023,False,0.82,0.63,0.47,EMEAS,EMEAS,EMEAS
skrawl,Funcrew,339,"['sova', 'fade', 'viper']",308,0.91,183.6,0.9,65%,122.9,0.63,0.23,0.07,0.11,24%,9%,194,216,72,22,33,2023,False,0.91,0.7,0.31,Pacific,Pacific,Pacific
skylen,Papara SuperMassive,213,"['sage', 'breach', 'kayo', 'sova', 'skye']",836,0.96,171.7,0.91,73%,111.3,0.61,0.39,0.06,0.07,33%,20%,507,558,325,54,59,2023,False,0.96,0.87,0.52,EMEAS,EMEAS,EMEAS
snikk,Zero Tenacity,330,"['sova', 'raze', 'phoenix', 'skye']",588,1.03,192.0,1.03,69%,131.7,0.7,0.24,0.06,0.07,38%,18%,410,400,142,34,42,2023,True,1.03,0.88,0.25,EMEAS,EMEAS,EMEAS
snipkw,United Gaming,186,"['omen', 'sova', 'astra', 'killjoy']",256,0.84,183.8,0.82,75%,125.7,0.62,0.28,0.08,0.07,20%,8%,159,195,71,20,18,2023,True,0.84,0.63,0.38,,,
sociablee,Fire Flux Esports,349,"['jett', 'raze', 'sova']",579,1.16,249.3,1.18,73%,160.8,0.85,0.18,0.21,0.14,24%,9%,491,417,107,122,81,2023,False,1.16,0.99,0.09,EMEAS,EMEAS,EMEAS
socools0da,Team NKT,125,"['skye', 'sova', 'fade', 'omen']",463,0.93,189.8,0.89,67%,125.4,0.68,0.29,0.05,0.08,35%,17%,316,356,135,25,38,2023,False,0.93,0.77,0.31,Pacific,Pacific,Pacific
something,Paper Rex,221,"['jett', 'reyna', 'gekko']",443,1.43,293.1,1.5,78%,191.9,1.04,0.23,0.2,0.11,22%,26%,461,308,104,89,48,2023,False,1.43,1.17,-0.03,Pacific,Pacific,Pacific
songry,iPGN,116,"['kayo', 'killjoy', 'skye', 'sova', 'cypher']",221,0.83,186.3,0.79,64%,123.9,0.64,0.23,0.11,0.14,27%,10%,141,179,51,24,31,2023,False,0.83,0.6,0.3,Pacific,Pacific,Pacific
soon,Mandatory,246,"['jett', 'cypher', 'killjoy', 'chamber', 'raze']",404,1.05,215.2,1.05,73%,144.9,0.74,0.21,0.13,0.11,20%,11%,298,283,86,54,43,2023,False,1.05,0.85,0.19,,,
spaz,Blinn,671,"['omen', 'viper', 'astra', 'sova', 'harbor']",235,1.14,204.1,1.08,75%,132.8,0.71,0.43,0.09,0.1,22%,28%,168,155,102,22,24,2023,False,1.14,0.84,0.41,Americas,Americas,Americas
spmak,DIVIZON,188,"['breach', 'sova', 'skye']",256,0.89,167.6,0.74,69%,112.6,0.54,0.51,0.04,0.09,19%,9%,137,186,131,11,24,2023,True,0.89,0.66,0.92,EMEAS,EMEAS,EMEAS
spyzera,The Ultimates,491,"['skye', 'fade', 'raze', 'gekko', 'kayo']",1113,1.07,200.2,1.05,76%,131.6,0.69,0.4,0.09,0.08,29%,17%,771,735,447,96,88,2023,False,1.07,1.01,0.4,EMEAS,EMEAS,EMEAS
sscary,BLEED,402,"['omen', 'astra', 'viper', 'brimstone']",1056,1.24,219.4,1.3,82%,139.0,0.78,0.5,0.07,0.05,22%,20%,827,634,526,71,57,2023,False,1.24,1.16,0.36,Pacific,Pacific,Pacific
starki,MOUZ,250,"['omen', 'astra', 'brimstone', 'kayo', 'viper']",324,1.02,195.4,1.02,69%,123.5,0.69,0.31,0.06,0.09,32%,12%,225,221,102,21,28,2023,False,1.02,0.79,0.32,EMEAS,EMEAS,EMEAS
starkk,NOVO Esports,297,"['jett', 'raze', 'omen', 'astra', 'viper']",659,0.89,157.9,0.8,71%,105.3,0.55,0.38,0.07,0.07,24%,12%,360,452,250,45,47,2023,True,0.89,0.78,0.62,EMEAS,EMEAS,EMEAS
stavinci,ALTERNATE aTTaX,225,"['breach', 'kayo', 'skye', 'omen', 'sage']",335,0.72,149.6,0.67,65%,98.9,0.51,0.44,0.06,0.14,26%,18%,172,258,148,21,48,2023,False,0.72,0.56,0.82,EMEAS,EMEAS,EMEAS
sterben,Papara SuperMassive,356,"['omen', 'viper', 'astra', 'kayo', 'fade']",652,1.02,197.5,0.99,70%,126.3,0.67,0.4,0.1,0.11,30%,12%,439,443,258,66,69,2023,False,1.02,0.89,0.44,EMEAS,EMEAS,EMEAS
stew,JDG Esports,143,"['jett', 'raze']",869,1.18,243.0,1.31,73%,144.3,0.85,0.23,0.14,0.08,26%,16%,742,567,198,103,55,2023,False,1.18,1.07,0.11,China,China,China
stix,Incognito,354,"['sova', 'viper', 'omen', 'skye', 'breach']",926,0.95,174.6,0.91,70%,116.3,0.62,0.3,0.06,0.07,31%,8%,573,628,276,59,63,2023,False,0.95,0.87,0.4,EMEAS,EMEAS,EMEAS
sturnn,Fenerbahçe Esports,213,"['omen', 'killjoy', 'viper', 'cypher', 'astra']",674,0.93,174.3,0.86,69%,114.2,0.61,0.28,0.06,0.07,25%,13%,414,484,192,41,45,2023,True,0.93,0.81,0.39,EMEAS,EMEAS,EMEAS
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",588,1.04,194.0,0.99,71%,126.1,0.68,0.34,0.07,0.09,24%,23%,399,402,200,44,50,2023,False,1.04,0.89,0.36,Americas,Americas,Americas
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",588,1.04,194.0,0.99,71%,126.1,0.68,0.34,0.07,0.09,24%,23%,399,402,200,44,50,2023,False,1.04,0.89,0.36,Americas,Americas,Pacific
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",588,1.04,194.0,0.99,71%,126.1,0.68,0.34,0.07,0.09,24%,23%,399,402,200,44,50,2023,False,1.04,0.89,0.36,Americas,Pacific,Americas
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",588,1.04,194.0,0.99,71%,126.1,0.68,0.34,0.07,0.09,24%,23%,399,402,200,44,50,2023,False,1.04,0.89,0.36,Americas,Pacific,Pacific
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",588,1.04,194.0,0.99,71%,126.1,0.68,0.34,0.07,0.09,24%,23%,399,402,200,44,50,2023,False,1.04,0.89,0.36,Pacific,Americas,Americas
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",588,1.04,194.0,0.99,71%,126.1,0.68,0.34,0.07,0.09,24%,23%,399,402,200,44,50,2023,False,1.04,0.89,0.36,Pacific,Americas,Pacific
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",588,1.04,194.0,0.99,71%,126.1,0.68,0.34,0.07,0.09,24%,23%,399,402,200,44,50,2023,False,1.04,0.89,0.36,Pacific,Pacific,Americas
styron,Disguised,219,"['sova', 'fade', 'killjoy', 'skye', 'breach']",588,1.04,194.0,0.99,71%,126.1,0.68,0.34,0.07,0.09,24%,23%,399,402,200,44,50,2023,False,1.04,0.89,0.36,Pacific,Pacific,Pacific
suka,Rapid Lofi,253,"['killjoy', 'cypher', 'fade', 'breach', 'sova']",375,1.13,212.6,1.1,76%,140.2,0.74,0.38,0.05,0.04,27%,13%,278,252,141,18,16,2023,False,1.13,0.9,0.31,Pacific,Pacific,Pacific
sunshine,who cars?,117,"['omen', 'sova', 'skye', 'killjoy', 'brimstone']",395,0.82,167.2,0.74,66%,113.5,0.55,0.35,0.1,0.11,27%,15%,217,295,140,39,44,2023,False,0.82,0.66,0.57,EMEAS,EMEAS,EMEAS
supamen,Evil Geniuses,336,"['omen', 'astra', 'viper', 'brimstone']",785,0.95,182.5,0.9,72%,117.5,0.63,0.4,0.06,0.09,32%,26%,494,546,314,46,72,2023,False,0.95,0.85,0.5,Americas,Americas,Americas
surf,Talon Esports,136,"['jett', 'chamber', 'killjoy']",240,0.91,224.8,0.97,65%,145.8,0.78,0.17,0.17,0.22,28%,9%,188,194,41,40,52,2023,False,0.91,0.67,0.14,Pacific,Pacific,Pacific
suther,RETA Esports,213,"['raze', 'viper', 'kayo', 'killjoy', 'gekko']",507,1.01,198.0,0.96,73%,128.9,0.67,0.42,0.09,0.1,24%,13%,338,351,213,44,50,2023,False,1.01,0.85,0.46,Americas,Americas,Americas
swerl,Nova Esports,302,"['raze', 'jett', 'omen', 'phoenix', 'killjoy']",337,1.23,273.2,1.32,69%,182.2,0.95,0.19,0.2,0.15,28%,32%,319,242,65,69,51,2023,False,1.23,0.96,0.03,China,China,China
symon,Hurricane Of Feathers,102,"['jett', 'raze', 'skye', 'kayo', 'neon']",273,0.89,207.1,0.87,64%,136.2,0.7,0.17,0.16,0.17,23%,12%,192,221,46,44,46,2023,False,0.89,0.67,0.2,EMEAS,EMEAS,EMEAS
sym,TSM,368,"['raze', 'jett', 'reyna', 'neon']",1027,0.96,222.3,1.01,70%,147.2,0.78,0.18,0.24,0.22,28%,19%,802,798,181,247,221,2023,False,0.96,0.9,0.14,Americas,Americas,Americas
syouta,FENNEL,201,"['astra', 'jett', 'raze', 'viper', 'cypher']",1326,1.22,230.3,1.27,76%,149.7,0.83,0.34,0.1,0.08,27%,12%,1100,863,446,129,101,2023,False,1.22,1.18,0.17,Pacific,Pacific,Pacific
syyse,RTZN,146,"['omen', 'astra', 'sova', 'viper', 'kayo']",271,0.96,185.0,0.95,69%,120.6,0.65,0.26,0.07,0.08,25%,12%,176,186,70,19,23,2023,False,0.96,0.72,0.32,EMEAS,EMEAS,EMEAS
szimpli,DVM Esport,286,"['raze', 'chamber', 'jett', 'reyna']",307,1.07,247.9,1.13,68%,161.0,0.88,0.14,0.2,0.18,23%,9%,271,240,43,60,55,2023,False,1.07,0.82,0.07,EMEAS,EMEAS,EMEAS
tag,DSYRE,227,"['raze', 'cypher', 'killjoy', 'breach', 'jett']",620,1.07,208.3,1.06,73%,137.4,0.74,0.33,0.07,0.08,26%,18%,457,430,207,44,50,2023,False,1.07,0.93,0.27,EMEAS,EMEAS,EMEAS
takas,Gentle Mates,284,"['jett', 'raze', 'sova', 'sage', 'breach']",1039,1.14,246.5,1.27,71%,156.9,0.88,0.16,0.19,0.17,22%,28%,913,720,164,202,173,2023,False,1.14,1.07,0.07,EMEAS,EMEAS,EMEAS
teague,Blinn,607,"['kayo', 'skye', 'breach', 'sova']",265,1.05,206.6,0.93,71%,138.0,0.7,0.46,0.1,0.09,24%,11%,185,199,122,27,24,2023,False,1.05,0.79,0.46,Americas,Americas,Americas
techno,Orangutan,177,"['omen', 'viper', 'skye', 'sova', 'fade']",561,0.92,183.7,0.88,68%,123.2,0.66,0.27,0.06,0.07,25%,16%,368,420,154,36,39,2023,False,0.92,0.78,0.32,Pacific,Pacific,Pacific
teerapong,Team NKT,154,"['raze', 'skye', 'kayo', 'sage', 'breach']",525,0.96,185.4,0.87,73%,122.8,0.62,0.45,0.07,0.07,20%,17%,324,371,237,36,35,2023,False,0.96,0.81,0.6,Pacific,Pacific,Pacific
tempz,LaZe,165,"['skye', 'breach', 'kayo', 'sova', 'sage']",961,0.96,189.8,0.9,74%,123.3,0.66,0.4,0.07,0.07,25%,10%,631,698,386,63,71,2023,False,0.96,0.89,0.45,Pacific,Pacific,Pacific
tesseract,Velocity Gaming,227,"['sova', 'fade', 'skye', 'sage']",803,1.13,231.5,1.22,71%,150.0,0.84,0.23,0.11,0.08,33%,14%,676,556,187,92,63,2023,False,1.13,1.02,0.12,Pacific,Pacific,Pacific
tex,LEVIATÁN,370,"['jett', 'raze', 'kayo', 'reyna', 'chamber']",1233,1.09,226.8,1.2,74%,147.9,0.82,0.18,0.21,0.15,29%,20%,1013,845,217,255,191,2023,False,1.09,1.04,0.12,Americas,Americas,Americas
thebigfiz,Mandatory,263,"['sova', 'breach', 'viper', 'omen', 'skye']",722,1.0,185.7,0.99,75%,123.9,0.66,0.32,0.07,0.07,25%,15%,477,483,231,49,52,2023,False,1.0,0.89,0.36,,,
theelovefamily,FULL SENSE,288,"['cypher', 'killjoy', 'viper', 'chamber', 'raze']",716,1.1,200.8,1.14,74%,132.6,0.74,0.25,0.07,0.06,28%,18%,530,463,177,53,42,2023,False,1.1,0.97,0.22,Pacific,Pacific,Pacific
theory,Six Karma,180,"['sova', 'viper', 'killjoy', 'skye', 'breach']",630,0.94,180.7,0.93,69%,122.5,0.63,0.25,0.06,0.09,28%,25%,399,429,160,38,54,2023,False,0.94,0.82,0.33,Americas,Americas,Americas
thiefy,NOEZ FOXX,133,"['raze', 'jett', 'kayo', 'neon', 'phoenix']",708,1.01,229.3,1.02,68%,147.7,0.8,0.18,0.2,0.18,22%,18%,564,551,130,142,126,2023,False,1.01,0.89,0.13,Pacific,Pacific,Pacific
thief,YFP Gaming,506,"['reyna', 'raze', 'omen', 'astra', 'cypher']",1027,1.05,199.6,1.02,77%,125.9,0.7,0.41,0.08,0.06,27%,18%,714,697,423,83,58,2023,False,1.05,0.98,0.4,Americas,Americas,Americas
tidus,Akroma,273,"['omen', 'raze', 'sova', 'brimstone', 'killjoy']",407,1.04,206.0,1.06,73%,136.6,0.76,0.32,0.09,0.06,32%,12%,308,291,131,38,24,2023,True,1.04,0.84,0.24,EMEAS,EMEAS,EMEAS
tinchoff,All Knights,214,"['killjoy', 'cypher', 'viper', 'chamber']",516,1.0,184.5,0.97,72%,125.3,0.66,0.21,0.08,0.07,27%,14%,340,352,109,42,36,2023,False,1.0,0.84,0.27,Americas,Americas,Americas
tio,Rebirth Esports,249,"['sova', 'viper', 'omen', 'skye', 'killjoy']",357,0.99,181.7,0.95,72%,121.8,0.62,0.26,0.05,0.06,18%,20%,222,234,92,18,23,2023,False,0.99,0.78,0.35,Americas,Americas,Americas
tomaszy,Karmine Corp,184,"['neon', 'jett', 'viper', 'raze', 'cypher']",745,1.09,260.9,1.19,74%,165.7,0.91,0.21,0.23,0.16,33%,23%,680,571,153,170,121,2023,False,1.09,0.97,0.06,EMEAS,EMEAS,EMEAS
touven,Galatasaray Esports,268,"['sova', 'jett', 'raze', 'breach', 'omen']",842,0.96,209.3,0.96,67%,138.9,0.72,0.23,0.15,0.17,21%,22%,604,630,197,127,141,2023,False,0.96,0.87,0.22,EMEAS,EMEAS,EMEAS
treelover,ESC Gaming,246,"['omen', 'astra', 'viper', 'brimstone', 'sova']",376,1.05,206.2,0.98,73%,129.8,0.7,0.42,0.07,0.1,28%,21%,264,270,157,28,36,2023,False,1.05,0.84,0.41,EMEAS,EMEAS,EMEAS
trent,G2 Esports,293,"['sova', 'viper', 'fade', 'skye']",1306,1.18,222.6,1.2,78%,147.6,0.75,0.36,0.09,0.08,23%,18%,983,822,469,113,104,2023,False,1.18,1.14,0.28,Americas,Americas,Americas
tricky,Revenant Esports,127,"['jett', 'raze', 'neon', 'killjoy']",392,0.98,211.8,1.05,67%,133.7,0.78,0.16,0.17,0.2,25%,16%,304,290,64,68,77,2023,False,0.98,0.79,0.14,Pacific,Pacific,Pacific
tryst,Medal Esports,196,"['killjoy', 'viper', 'kayo', 'breach', 'omen']",529,0.95,197.3,0.92,74%,126.9,0.67,0.39,0.08,0.06,21%,16%,356,385,206,40,34,2023,False,0.95,0.8,0.43,Pacific,Pacific,Pacific
tsack,GoNext Esports,274,"['killjoy', 'cypher', 'astra', 'skye']",340,0.97,193.2,0.93,68%,130.7,0.66,0.23,0.07,0.06,20%,15%,226,243,79,25,21,2023,False,0.97,0.76,0.28,EMEAS,EMEAS,EMEAS
tvirusluke,Dragon Ranger Gaming,193,"['jett', 'raze', 'neon']",519,0.89,224.1,0.94,67%,135.1,0.77,0.16,0.17,0.18,30%,26%,402,429,81,40,42,2023,False,0.89,0.75,0.14,China,China,China
unfake,Zerance,309,"['sova', 'skye', 'killjoy', 'breach']",737,1.18,236.5,1.28,75%,154.5,0.86,0.25,0.12,0.06,35%,15%,633,494,187,82,43,2023,True,1.18,1.05,0.11,EMEAS,EMEAS,EMEAS
urango,Galorys,224,"['kayo', 'raze', 'breach', 'sage', 'jett']",204,0.95,221.7,0.94,71%,139.4,0.74,0.42,0.08,0.12,26%,18%,150,160,85,17,24,2023,True,0.95,0.68,0.35,Americas,Americas,Americas
v1c,Moist x Shopify,449,"['omen', 'brimstone', 'kayo', 'killjoy', 'breach']",636,1.0,206.7,0.97,76%,132.9,0.69,0.39,0.08,0.08,25%,17%,442,455,251,51,52,2023,False,1.0,0.87,0.39,Americas,Americas,Americas
v1nny,RED Canids,441,"['skye', 'sova', 'breach', 'kayo', 'cypher']",956,0.96,175.9,0.91,75%,118.0,0.6,0.4,0.07,0.06,31%,19%,578,634,381,63,60,2023,False,0.96,0.89,0.56,Americas,Americas,Americas
valdyn,Alter Ego,152,"['jett', 'cypher', 'sova', 'breach', 'skye']",793,0.98,198.9,0.92,69%,131.2,0.7,0.33,0.09,0.08,21%,12%,553,604,258,72,60,2023,True,0.98,0.88,0.32,Pacific,Pacific,Pacific
valyn,G2 Esports,547,"['astra', 'omen', 'viper', 'brimstone', 'harbor']",1306,1.04,199.9,1.03,76%,126.0,0.69,0.44,0.09,0.07,22%,26%,904,875,581,114,96,2023,True,1.04,1.0,0.45,Americas,Americas,Americas
vanity,Cloud9,339,"['omen', 'astra', 'viper', 'brimstone', 'sova']",349,0.9,167.1,0.84,70%,110.7,0.57,0.32,0.08,0.09,22%,10%,200,237,112,27,33,2023,True,0.9,0.71,0.49,Americas,Americas,Americas
veqaj,Zerance,148,"['skye', 'jett', 'raze', 'breach', 'kayo']",570,0.96,184.6,0.88,73%,115.7,0.65,0.52,0.07,0.09,29%,13%,370,422,298,41,51,2023,False,0.96,0.82,0.66,EMEAS,EMEAS,EMEAS
vera,Disguised,234,"['jett', 'raze', 'neon']",961,1.0,234.4,1.02,70%,153.0,0.8,0.23,0.2,0.17,20%,18%,767,755,223,194,167,2023,False,1.0,0.92,0.15,Americas,Americas,Americas
vera,Disguised,234,"['jett', 'raze', 'neon']",961,1.0,234.4,1.02,70%,153.0,0.8,0.23,0.2,0.17,20%,18%,767,755,223,194,167,2023,False,1.0,0.92,0.15,Americas,Americas,Pacific
vera,Disguised,234,"['jett', 'raze', 'neon']",961,1.0,234.4,1.02,70%,153.0,0.8,0.23,0.2,0.17,20%,18%,767,755,223,194,167,2023,False,1.0,0.92,0.15,Americas,Pacific,Americas
vera,Disguised,234,"['jett', 'raze', 'neon']",961,1.0,234.4,1.02,70%,153.0,0.8,0.23,0.2,0.17,20%,18%,767,755,223,194,167,2023,False,1.0,0.92,0.15,Americas,Pacific,Pacific
vera,Disguised,234,"['jett', 'raze', 'neon']",961,1.0,234.4,1.02,70%,153.0,0.8,0.23,0.2,0.17,20%,18%,767,755,223,194,167,2023,False,1.0,0.92,0.15,Pacific,Americas,Americas
vera,Disguised,234,"['jett', 'raze', 'neon']",961,1.0,234.4,1.02,70%,153.0,0.8,0.23,0.2,0.17,20%,18%,767,755,223,194,167,2023,False,1.0,0.92,0.15,Pacific,Americas,Pacific
vera,Disguised,234,"['jett', 'raze', 'neon']",961,1.0,234.4,1.02,70%,153.0,0.8,0.23,0.2,0.17,20%,18%,767,755,223,194,167,2023,False,1.0,0.92,0.15,Pacific,Pacific,Americas
vera,Disguised,234,"['jett', 'raze', 'neon']",961,1.0,234.4,1.02,70%,153.0,0.8,0.23,0.2,0.17,20%,18%,767,755,223,194,167,2023,False,1.0,0.92,0.15,Pacific,Pacific,Pacific
vers4ce,TwoKay,40,"['jett', 'raze', 'neon', 'reyna', 'breach']",279,0.68,175.4,0.68,54%,122.8,0.6,0.14,0.13,0.2,19%,7%,167,244,39,37,56,2023,False,0.68,0.52,0.26,Pacific,Pacific,Pacific
vince,CGN Esports,330,"['omen', 'astra', 'brimstone', 'viper', 'sova']",509,1.02,185.0,0.98,70%,119.0,0.66,0.36,0.05,0.06,23%,21%,335,343,181,24,30,2023,False,1.02,0.86,0.41,EMEAS,EMEAS,EMEAS
viness,Team Flash,265,"['omen', 'astra', 'viper']",662,1.11,215.1,1.05,75%,139.0,0.74,0.43,0.09,0.08,26%,14%,489,464,284,62,52,2023,False,1.11,0.97,0.36,Pacific,Pacific,Pacific
virtyy,E-Xolos LAZER,495,"['kayo', 'raze', 'skye', 'jett', 'breach']",630,1.01,240.0,1.02,72%,157.0,0.81,0.21,0.23,0.2,21%,21%,508,497,135,142,128,2023,False,1.01,0.88,0.14,Americas,Americas,Americas
vit9ine,SAGAZ,233,"['viper', 'omen', 'killjoy', 'cypher', 'brimstone']",267,1.03,210.3,1.11,70%,132.8,0.77,0.13,0.1,0.07,26%,6%,205,185,36,28,18,2023,False,1.03,0.77,0.13,Americas,Americas,Americas
vizsla,FOCUSGG,138,"['killjoy', 'chamber', 'viper', 'cypher']",500,0.88,193.9,0.85,66%,130.6,0.65,0.14,0.12,0.13,26%,16%,325,384,71,58,66,2023,False,0.88,0.74,0.22,Pacific,Pacific,Pacific
vizzz,Team Big BAAM,84,"['skye', 'kayo', 'breach']",407,0.91,179.7,0.81,73%,117.6,0.59,0.54,0.06,0.1,22%,23%,241,296,218,23,39,2023,False,0.91,0.74,0.86,Pacific,Pacific,Pacific
vo0kashu,Dragon Ranger Gaming,356,"['cypher', 'killjoy', 'jett', 'viper', 'raze']",394,1.08,215.1,1.15,77%,139.0,0.77,0.23,0.05,0.08,31%,18%,302,263,92,5,9,2023,False,1.08,0.87,0.18,China,China,China
vorwenn,Barça eSports,201,"['sova', 'jett', 'viper', 'fade', 'brimstone']",331,0.91,190.5,0.87,69%,130.1,0.66,0.28,0.08,0.06,24%,17%,217,249,92,25,20,2023,True,0.91,0.71,0.33,EMEAS,EMEAS,EMEAS
vtagut,Falke Esports,326,"['omen', 'viper', 'astra', 'brimstone']",323,1.04,206.3,0.99,74%,138.1,0.71,0.34,0.09,0.07,26%,2%,229,231,109,29,23,2023,False,1.04,0.81,0.32,EMEAS,EMEAS,EMEAS
w0zzip,Fire Flux Esports,135,"['kayo', 'gekko', 'breach', 'omen', 'raze']",506,0.93,182.0,0.88,72%,117.1,0.63,0.42,0.05,0.06,24%,13%,320,364,212,25,31,2023,False,0.93,0.78,0.53,EMEAS,EMEAS,EMEAS
wackie,DSYRE,280,"['jett', 'raze', 'chamber', 'killjoy', 'kayo']",700,1.13,240.6,1.19,72%,157.1,0.84,0.21,0.17,0.16,23%,13%,589,497,148,120,110,2023,False,1.13,1.0,0.11,EMEAS,EMEAS,EMEAS
waddle,DSYRE,375,"['sova', 'sage', 'skye', 'fade', 'viper']",941,0.98,185.9,0.95,69%,126.2,0.64,0.28,0.06,0.08,29%,17%,601,635,265,61,73,2023,False,0.98,0.9,0.35,EMEAS,EMEAS,EMEAS
wailers,Gentle Mates,117,"['omen', 'astra', 'viper', 'cypher', 'brimstone']",1098,1.0,172.6,0.98,74%,115.4,0.62,0.36,0.06,0.06,25%,14%,685,696,393,71,63,2023,False,1.0,0.94,0.47,EMEAS,EMEAS,EMEAS
wat,True Rippers,372,"['omen', 'astra', 'viper']",821,0.91,176.9,0.89,70%,115.9,0.63,0.34,0.06,0.09,31%,14%,520,582,280,48,70,2023,True,0.91,0.82,0.43,Pacific,Pacific,Pacific
wayne,Disguised,117,"['omen', 'killjoy', 'viper', 'jett', 'sova']",506,1.03,199.1,0.99,70%,127.1,0.69,0.42,0.1,0.09,26%,15%,350,353,212,52,44,2023,False,1.03,0.86,0.43,Americas,Americas,Americas
wayne,Disguised,117,"['omen', 'killjoy', 'viper', 'jett', 'sova']",506,1.03,199.1,0.99,70%,127.1,0.69,0.42,0.1,0.09,26%,15%,350,353,212,52,44,2023,False,1.03,0.86,0.43,Americas,Americas,Pacific
wayne,Disguised,117,"['omen', 'killjoy', 'viper', 'jett', 'sova']",506,1.03,199.1,0.99,70%,127.1,0.69,0.42,0.1,0.09,26%,15%,350,353,212,52,44,2023,False,1.03,0.86,0.43,Americas,Pacific,Americas
wayne,Disguised,117,"['omen', 'killjoy', 'viper', 'jett', 'sova']",506,1.03,199.1,0.99,70%,127.1,0.69,0.42,0.1,0.09,26%,15%,350,353,212,52,44,2023,False,1.03,0.86,0.43,Americas,Pacific,Pacific
wayne,Disguised,117,"['omen', 'killjoy', 'viper', 'jett', 'sova']",506,1.03,199.1,0.99,70%,127.1,0.69,0.42,0.1,0.09,26%,15%,350,353,212,52,44,2023,False,1.03,0.86,0.43,Pacific,Americas,Americas
wayne,Disguised,117,"['omen', 'killjoy', 'viper', 'jett', 'sova']",506,1.03,199.1,0.99,70%,127.1,0.69,0.42,0.1,0.09,26%,15%,350,353,212,52,44,2023,False,1.03,0.86,0.43,Pacific,Americas,Pacific
wayne,Disguised,117,"['omen', 'killjoy', 'viper', 'jett', 'sova']",506,1.03,199.1,0.99,70%,127.1,0.69,0.42,0.1,0.09,26%,15%,350,353,212,52,44,2023,False,1.03,0.86,0.43,Pacific,Pacific,Americas
